lap_t,speed_kmh,s_m
374.600,160.0,17350.9
374.640,160.0,17352.7
374.680,160.0,17354.5
374.720,160.0,17356.3
374.760,160.0,17358.0
374.800,160.0,17359.8
374.840,160.0,17361.6
374.880,160.0,17363.4
374.920,161.0,17365.2
374.960,161.0,17366.9
375.000,160.0,17368.7
375.040,160.0,17370.5
375.080,160.0,17372.3
375.120,160.0,17374.1
375.160,160.0,17375.8
375.200,159.0,17377.6
375.240,159.0,17379.4
375.280,159.0,17381.1
375.320,159.0,17382.9
375.360,159.0,17384.7
375.400,158.0,17386.4
375.440,158.0,17388.2
375.480,158.0,17390.0
375.520,157.0,17391.7
375.560,157.0,17393.4
375.600,157.0,17395.2
375.640,157.0,17396.9
375.680,157.0,17398.7
375.720,156.0,17400.4
375.760,156.0,17402.2
375.800,156.0,17403.9
375.840,156.0,17405.6
375.880,156.0,17407.4
375.920,155.0,17409.1
375.960,155.0,17410.8
376.000,155.0,17412.5
376.040,155.0,17414.2
376.080,155.0,17416.0
376.120,155.0,17417.7
376.160,155.0,17419.4
376.200,154.0,17421.1
376.240,154.0,17422.8
376.280,154.0,17424.6
376.320,155.0,17426.3
376.360,155.0,17428.0
376.400,155.0,17429.7
376.440,155.0,17431.4
376.480,155.0,17433.2
376.520,154.0,17434.9
376.560,154.0,17436.6
376.600,155.0,17438.3
376.640,155.0,17440.0
376.680,155.0,17441.7
376.720,155.0,17443.5
376.760,155.0,17445.2
376.800,154.0,17446.9
376.840,154.0,17448.6
376.880,154.0,17450.3
376.920,154.0,17452.0
376.960,154.0,17453.8
377.000,154.0,17455.5
377.040,154.0,17457.2
377.080,154.0,17458.9
377.120,152.0,17460.6
377.160,152.0,17462.3
377.200,152.0,17464.0
377.240,152.0,17465.7
377.280,152.0,17467.3
377.320,152.0,17469.0
377.360,152.0,17470.7
377.400,151.0,17472.4
377.440,151.0,17474.1
377.480,151.0,17475.8
377.520,151.0,17477.4
377.560,151.0,17479.1
377.600,150.0,17480.8
377.640,150.0,17482.5
377.680,150.0,17484.1
377.720,150.0,17485.8
377.760,150.0,17487.5
377.800,149.0,17489.1
377.840,149.0,17490.8
377.880,149.0,17492.4
377.920,149.0,17494.1
377.960,149.0,17495.7
378.000,150.0,17497.4
378.040,150.0,17499.1
378.080,150.0,17500.7
378.120,151.0,17502.4
378.160,151.0,17504.1
378.200,152.0,17505.8
378.240,152.0,17507.5
378.280,152.0,17509.1
378.320,154.0,17510.8
378.360,154.0,17512.6
378.400,156.0,17514.3
378.440,156.0,17516.0
378.480,156.0,17517.7
378.520,157.0,17519.5
378.560,157.0,17521.2
378.600,159.0,17523.0
378.640,159.0,17524.7
378.680,159.0,17526.5
378.720,161.0,17528.3
378.760,161.0,17530.1
378.800,163.0,17531.9
378.840,163.0,17533.7
378.880,163.0,17535.5
378.920,165.0,17537.3
378.960,165.0,17539.2
379.000,167.0,17541.0
379.040,167.0,17542.9
379.080,167.0,17544.7
379.120,169.0,17546.6
379.160,169.0,17548.5
379.200,171.0,17550.3
379.240,171.0,17552.2
379.280,171.0,17554.1
379.320,173.0,17556.1
379.360,173.0,17558.0
379.400,175.0,17559.9
379.440,175.0,17561.9
379.480,175.0,17563.8
379.520,177.0,17565.8
379.560,177.0,17567.7
379.600,179.0,17569.7
379.640,179.0,17571.7
379.680,179.0,17573.7
379.720,181.0,17575.7
379.760,181.0,17577.7
379.800,183.0,17579.7
379.840,183.0,17581.7
379.880,183.0,17583.8
379.920,185.0,17585.8
379.960,185.0,17587.9
380.000,187.0,17589.9
380.040,187.0,17592.0
380.080,187.0,17594.1
380.120,188.0,17596.2
380.160,188.0,17598.3
380.200,189.0,17600.4
380.240,189.0,17602.5
380.280,189.0,17604.6
380.320,191.0,17606.7
380.360,191.0,17608.8
380.400,192.0,17610.9
380.440,192.0,17613.1
380.480,192.0,17615.2
380.520,195.0,17617.3
380.560,195.0,17619.5
380.600,196.0,17621.7
380.640,196.0,17623.9
380.680,196.0,17626.0
380.720,198.0,17628.2
380.760,198.0,17630.4
380.800,200.0,17632.6
380.840,200.0,17634.9
380.880,200.0,17637.1
380.920,200.0,17639.3
380.960,200.0,17641.5
381.000,202.0,17643.8
381.040,202.0,17646.0
381.080,202.0,17648.3
381.120,202.0,17650.5
381.160,202.0,17652.7
381.200,204.0,17655.0
381.240,204.0,17657.3
381.280,204.0,17659.5
381.320,205.0,17661.8
381.360,205.0,17664.1
381.400,207.0,17666.4
381.440,207.0,17668.7
381.480,207.0,17671.0
381.520,209.0,17673.3
381.560,209.0,17675.6
381.600,210.0,17677.9
381.640,210.0,17680.3
381.680,210.0,17682.6
381.720,211.0,17684.9
381.760,211.0,17687.3
381.800,214.0,17689.6
381.840,214.0,17692.0
381.880,214.0,17694.4
381.920,214.0,17696.8
381.960,214.0,17699.2
382.000,217.0,17701.5
382.040,217.0,17704.0
382.080,217.0,17706.4
382.120,218.0,17708.8
382.160,218.0,17711.2
382.200,220.0,17713.6
382.240,220.0,17716.1
382.280,220.0,17718.5
382.320,220.0,17721.0
382.360,220.0,17723.4
382.440,223.0,17728.3
382.520,224.0,17733.3
382.560,224.0,17735.8
382.600,224.0,17738.3
382.640,224.0,17740.8
382.680,224.0,17743.3
382.720,226.0,17745.8
382.760,226.0,17748.3
382.920,229.0,17758.4
382.960,229.0,17760.9
383.000,230.0,17763.5
383.040,230.0,17766.0
383.080,230.0,17768.6
383.120,232.0,17771.2
383.160,232.0,17773.7
383.200,232.0,17776.3
383.240,232.0,17778.9
383.280,232.0,17781.5
383.320,234.0,17784.1
383.360,234.0,17786.7
383.400,236.0,17789.3
383.440,236.0,17791.9
383.480,236.0,17794.5
383.520,237.0,17797.1
383.560,237.0,17799.8
383.600,238.0,17802.4
383.640,238.0,17805.1
383.680,238.0,17807.7
383.720,240.0,17810.4
383.760,240.0,17813.0
383.800,241.0,17815.7
383.840,241.0,17818.4
383.880,241.0,17821.1
383.920,243.0,17823.7
383.960,243.0,17826.4
384.000,242.0,17829.1
384.040,242.0,17831.8
384.080,242.0,17834.5
384.120,244.0,17837.2
384.160,244.0,17839.9
384.200,246.0,17842.6
384.240,246.0,17845.4
384.280,246.0,17848.1
384.320,247.0,17850.9
384.360,247.0,17853.6
384.400,248.0,17856.3
384.440,248.0,17859.1
384.480,248.0,17861.9
384.520,250.0,17864.6
384.560,250.0,17867.4
384.600,250.0,17870.2
384.640,250.0,17873.0
384.680,250.0,17875.7
384.720,251.0,17878.5
384.760,251.0,17881.3
384.800,253.0,17884.1
384.840,253.0,17886.9
384.880,253.0,17889.7
384.920,255.0,17892.6
384.960,255.0,17895.4
385.000,255.0,17898.2
385.040,255.0,17901.1
385.080,255.0,17903.9
385.120,256.0,17906.7
385.160,256.0,17909.6
385.200,258.0,17912.4
385.240,258.0,17915.3
385.280,258.0,17918.2
385.320,258.0,17921.0
385.360,258.0,17923.9
385.400,259.0,17926.8
385.440,259.0,17929.6
385.480,259.0,17932.5
385.520,261.0,17935.4
385.560,261.0,17938.3
385.600,262.0,17941.2
385.640,262.0,17944.1
385.680,262.0,17947.0
385.720,263.0,17950.0
385.760,263.0,17952.9
385.800,264.0,17955.8
385.840,264.0,17958.7
385.880,264.0,17961.7
385.920,265.0,17964.6
385.960,265.0,17967.6
386.000,266.0,17970.5
386.040,266.0,17973.5
386.080,266.0,17976.4
386.120,266.0,17979.4
386.160,266.0,17982.3
386.200,266.0,17985.3
386.240,266.0,17988.2
386.280,266.0,17991.2
386.320,266.0,17994.1
386.360,266.0,17997.1
386.400,267.0,18000.1
386.440,267.0,18003.0
386.480,267.0,18006.0
386.520,270.0,18009.0
386.560,270.0,18012.0
386.640,273.0,18018.0
386.680,273.0,18021.0
386.720,274.0,18024.1
386.760,274.0,18027.1
386.800,274.0,18030.2
386.840,274.0,18033.2
386.880,274.0,18036.3
386.920,276.0,18039.3
386.960,276.0,18042.4
387.000,276.0,18045.5
387.040,276.0,18048.5
387.080,276.0,18051.6
387.120,278.0,18054.7
387.160,278.0,18057.8
387.200,278.0,18060.8
387.240,278.0,18063.9
387.280,278.0,18067.0
387.320,280.0,18070.1
387.360,280.0,18073.2
387.400,280.0,18076.3
387.440,280.0,18079.5
387.480,280.0,18082.6
387.600,282.0,18091.9
387.640,282.0,18095.1
387.680,282.0,18098.2
387.720,284.0,18101.3
387.760,284.0,18104.5
387.800,284.0,18107.7
387.840,284.0,18110.8
387.880,284.0,18114.0
387.920,285.0,18117.1
387.960,285.0,18120.3
388.000,287.0,18123.5
388.040,287.0,18126.7
388.080,287.0,18129.8
388.120,287.0,18133.0
388.160,287.0,18136.2
388.200,288.0,18139.4
388.240,288.0,18142.6
388.280,288.0,18145.8
388.320,289.0,18149.0
388.360,289.0,18152.2
388.400,290.0,18155.5
388.440,290.0,18158.7
388.480,290.0,18161.9
388.520,291.0,18165.1
388.560,291.0,18168.4
388.600,291.0,18171.6
388.640,291.0,18174.8
388.680,291.0,18178.1
388.720,292.0,18181.3
388.760,292.0,18184.5
388.800,293.0,18187.8
388.840,293.0,18191.0
388.880,293.0,18194.3
388.920,294.0,18197.6
388.960,294.0,18200.8
389.000,294.0,18204.1
389.040,294.0,18207.4
389.080,294.0,18210.6
389.120,295.0,18213.9
389.160,295.0,18217.2
389.200,296.0,18220.5
389.240,296.0,18223.8
389.280,296.0,18227.0
389.400,298.0,18236.9
389.440,298.0,18240.3
389.480,298.0,18243.6
389.520,298.0,18246.9
389.560,298.0,18250.2
389.600,299.0,18253.5
389.640,299.0,18256.8
389.680,299.0,18260.1
389.720,300.0,18263.5
389.760,300.0,18266.8
389.800,300.0,18270.1
389.840,300.0,18273.5
389.880,300.0,18276.8
389.920,301.0,18280.1
389.960,301.0,18283.5
390.000,302.0,18286.8
390.040,302.0,18290.2
390.080,302.0,18293.6
390.120,303.0,18296.9
390.160,303.0,18300.3
390.200,303.0,18303.6
390.240,303.0,18307.0
390.280,303.0,18310.4
390.320,304.0,18313.8
390.360,304.0,18317.1
390.400,304.0,18320.5
390.440,304.0,18323.9
390.480,304.0,18327.3
390.520,305.0,18330.6
390.560,305.0,18334.0
390.600,306.0,18337.4
390.640,306.0,18340.8
390.680,306.0,18344.2
390.720,306.0,18347.6
390.760,306.0,18351.0
390.800,307.0,18354.4
390.840,307.0,18357.8
390.880,307.0,18361.3
390.920,307.0,18364.7
390.960,307.0,18368.1
391.000,308.0,18371.5
391.040,308.0,18374.9
391.080,308.0,18378.3
391.120,308.0,18381.8
391.160,308.0,18385.2
391.200,309.0,18388.6
391.240,309.0,18392.0
391.280,309.0,18395.5
391.320,310.0,18398.9
391.360,310.0,18402.4
391.400,310.0,18405.8
391.440,310.0,18409.3
391.480,310.0,18412.7
391.520,311.0,18416.1
391.560,311.0,18419.6
391.600,311.0,18423.1
391.640,311.0,18426.5
391.680,311.0,18430.0
391.720,313.0,18433.4
391.760,313.0,18436.9
391.800,313.0,18440.4
391.840,313.0,18443.9
391.880,313.0,18447.3
391.920,313.0,18450.8
391.960,313.0,18454.3
392.000,314.0,18457.8
392.040,314.0,18461.3
392.080,314.0,18464.8
392.120,315.0,18468.3
392.160,315.0,18471.8
392.200,315.0,18475.3
392.240,315.0,18478.8
392.280,315.0,18482.3
392.320,316.0,18485.8
392.360,316.0,18489.3
392.400,316.0,18492.8
392.440,316.0,18496.3
392.480,316.0,18499.8
392.520,317.0,18503.3
392.560,317.0,18506.8
392.600,317.0,18510.4
392.640,317.0,18513.9
392.680,317.0,18517.4
392.720,318.0,18520.9
392.760,318.0,18524.5
392.800,318.0,18528.0
392.840,318.0,18531.5
392.880,318.0,18535.1
392.920,319.0,18538.6
392.960,319.0,18542.2
393.000,319.0,18545.7
393.040,319.0,18549.2
393.080,319.0,18552.8
393.120,320.0,18556.3
393.160,320.0,18559.9
393.200,321.0,18563.5
393.240,321.0,18567.0
393.280,321.0,18570.6
393.320,321.0,18574.2
393.360,321.0,18577.7
393.400,322.0,18581.3
393.440,322.0,18584.9
393.480,322.0,18588.5
393.520,322.0,18592.0
393.560,322.0,18595.6
393.600,322.0,18599.2
393.640,322.0,18602.8
393.680,322.0,18606.3
393.720,323.0,18609.9
393.760,323.0,18613.5
393.800,324.0,18617.1
393.840,324.0,18620.7
393.880,324.0,18624.3
393.920,324.0,18627.9
393.960,324.0,18631.5
394.000,325.0,18635.1
394.040,325.0,18638.7
394.080,325.0,18642.3
394.120,325.0,18645.9
394.160,325.0,18649.6
394.200,326.0,18653.2
394.240,326.0,18656.8
394.280,326.0,18660.4
394.320,326.0,18664.0
394.360,326.0,18667.7
394.400,326.0,18671.3
394.440,326.0,18674.9
394.480,326.0,18678.5
394.520,327.0,18682.2
394.560,327.0,18685.8
394.600,328.0,18689.4
394.640,328.0,18693.1
394.680,328.0,18696.7
394.720,328.0,18700.4
394.760,328.0,18704.0
394.800,328.0,18707.7
394.840,328.0,18711.3
394.880,328.0,18714.9
394.920,329.0,18718.6
394.960,329.0,18722.2
395.000,329.0,18725.9
395.040,329.0,18729.6
395.080,329.0,18733.2
395.120,330.0,18736.9
395.160,330.0,18740.5
395.200,330.0,18744.2
395.240,330.0,18747.9
395.280,330.0,18751.5
395.320,331.0,18755.2
395.360,331.0,18758.9
395.400,331.0,18762.6
395.440,331.0,18766.2
395.480,331.0,18769.9
395.520,332.0,18773.6
395.560,332.0,18777.3
395.600,332.0,18781.0
395.640,332.0,18784.7
395.680,332.0,18788.4
395.720,332.0,18792.1
395.760,332.0,18795.7
395.800,333.0,18799.4
395.840,333.0,18803.1
395.880,333.0,18806.8
395.920,333.0,18810.5
395.960,333.0,18814.2
396.000,333.0,18817.9
396.040,333.0,18821.6
396.080,333.0,18825.3
396.120,334.0,18829.0
396.160,334.0,18832.8
396.200,334.0,18836.5
396.240,334.0,18840.2
396.280,334.0,18843.9
396.320,334.0,18847.6
396.360,334.0,18851.3
396.400,335.0,18855.0
396.440,335.0,18858.7
396.480,335.0,18862.5
396.520,335.0,18866.2
396.560,335.0,18869.9
396.600,335.0,18873.6
396.640,335.0,18877.4
396.680,335.0,18881.1
396.720,336.0,18884.8
396.760,336.0,18888.5
396.800,336.0,18892.3
396.840,336.0,18896.0
396.880,336.0,18899.7
396.920,336.0,18903.5
396.960,336.0,18907.2
397.000,337.0,18910.9
397.040,337.0,18914.7
397.080,337.0,18918.4
397.120,337.0,18922.2
397.160,337.0,18925.9
397.200,337.0,18929.7
397.240,337.0,18933.4
397.280,337.0,18937.2
397.320,337.0,18940.9
397.360,337.0,18944.6
397.400,337.0,18948.4
397.440,337.0,18952.1
397.480,337.0,18955.9
397.520,338.0,18959.6
397.560,338.0,18963.4
397.600,337.0,18967.1
397.640,337.0,18970.9
397.680,337.0,18974.6
397.720,338.0,18978.4
397.760,338.0,18982.1
397.800,338.0,18985.9
397.840,338.0,18989.6
397.880,338.0,18993.4
397.920,339.0,18997.2
397.960,339.0,19000.9
398.000,339.0,19004.7
398.040,339.0,19008.5
398.080,339.0,19012.2
398.120,339.0,19016.0
398.160,339.0,19019.8
398.200,339.0,19023.5
398.240,339.0,19027.3
398.280,339.0,19031.1
398.320,339.0,19034.8
398.360,339.0,19038.6
398.400,339.0,19042.4
398.440,339.0,19046.1
398.480,339.0,19049.9
398.520,340.0,19053.7
398.560,340.0,19057.4
398.600,339.0,19061.2
398.640,339.0,19065.0
398.680,339.0,19068.7
398.720,340.0,19072.5
398.760,340.0,19076.3
398.800,340.0,19080.1
398.840,340.0,19083.9
398.880,340.0,19087.6
398.920,340.0,19091.4
398.960,340.0,19095.2
399.000,340.0,19099.0
399.040,340.0,19102.7
399.080,340.0,19106.5
399.120,341.0,19110.3
399.160,341.0,19114.1
399.200,341.0,19117.9
399.240,341.0,19121.7
399.280,341.0,19125.5
399.320,341.0,19129.2
399.360,341.0,19133.0
399.400,341.0,19136.8
399.440,341.0,19140.6
399.480,341.0,19144.4
399.520,341.0,19148.2
399.560,341.0,19152.0
399.600,341.0,19155.8
399.640,341.0,19159.6
399.680,341.0,19163.3
399.720,341.0,19167.1
399.760,341.0,19170.9
399.800,342.0,19174.7
399.840,342.0,19178.5
399.880,342.0,19182.3
399.920,342.0,19186.1
399.960,342.0,19189.9
400.000,342.0,19193.7
400.040,342.0,19197.5
400.080,342.0,19201.3
400.120,342.0,19205.1
400.160,342.0,19208.9
400.200,343.0,19212.7
400.240,343.0,19216.5
400.280,343.0,19220.3
400.320,342.0,19224.2
400.360,342.0,19228.0
400.400,343.0,19231.8
400.440,343.0,19235.6
400.480,343.0,19239.4
400.520,343.0,19243.2
400.560,343.0,19247.0
400.600,343.0,19250.8
400.640,343.0,19254.6
400.680,343.0,19258.4
400.720,344.0,19262.3
400.760,344.0,19266.1
400.800,343.0,19269.9
400.840,343.0,19273.7
400.880,343.0,19277.5
400.920,344.0,19281.3
400.960,344.0,19285.2
401.000,344.0,19289.0
401.040,344.0,19292.8
401.080,344.0,19296.6
401.120,344.0,19300.4
401.160,344.0,19304.3
401.200,345.0,19308.1
401.240,345.0,19311.9
401.280,345.0,19315.8
401.320,345.0,19319.6
401.360,345.0,19323.4
401.400,345.0,19327.3
401.440,345.0,19331.1
401.480,345.0,19334.9
401.520,345.0,19338.8
401.560,345.0,19342.6
401.600,345.0,19346.4
401.640,345.0,19350.3
401.680,345.0,19354.1
401.720,346.0,19357.9
401.760,346.0,19361.8
401.800,346.0,19365.6
401.840,346.0,19369.5
401.880,346.0,19373.3
401.920,346.0,19377.2
401.960,346.0,19381.0
402.000,346.0,19384.8
402.040,346.0,19388.7
402.080,346.0,19392.5
402.120,346.0,19396.4
402.160,346.0,19400.2
402.200,345.0,19404.1
402.240,345.0,19407.9
402.280,345.0,19411.7
402.320,345.0,19415.6
402.360,345.0,19419.4
402.400,343.0,19423.2
402.440,343.0,19427.0
402.480,343.0,19430.8
402.520,343.0,19434.6
402.560,343.0,19438.5
402.600,341.0,19442.3
402.640,341.0,19446.0
402.680,341.0,19449.8
402.720,341.0,19453.6
402.760,341.0,19457.4
402.800,340.0,19461.2
402.840,340.0,19465.0
402.880,340.0,19468.8
402.920,339.0,19472.5
402.960,339.0,19476.3
403.000,338.0,19480.1
403.040,338.0,19483.8
403.080,338.0,19487.6
403.120,337.0,19491.3
403.160,337.0,19495.1
403.200,336.0,19498.8
403.240,336.0,19502.5
403.280,336.0,19506.3
403.320,335.0,19510.0
403.360,335.0,19513.7
403.400,335.0,19517.4
403.440,335.0,19521.2
403.480,335.0,19524.9
403.520,334.0,19528.6
403.560,334.0,19532.3
403.600,332.0,19536.0
403.640,332.0,19539.7
403.680,332.0,19543.4
403.720,332.0,19547.1
403.760,332.0,19550.8
403.800,331.0,19554.4
403.840,331.0,19558.1
403.880,331.0,19561.8
403.920,330.0,19565.5
403.960,330.0,19569.1
404.000,329.0,19572.8
404.040,329.0,19576.5
404.080,329.0,19580.1
404.120,328.0,19583.8
404.160,328.0,19587.4
404.200,327.0,19591.0
404.240,327.0,19594.7
404.280,327.0,19598.3
404.320,327.0,19601.9
404.360,327.0,19605.6
404.400,325.0,19609.2
404.440,325.0,19612.8
404.480,325.0,19616.4
404.520,324.0,19620.0
404.560,324.0,19623.6
404.600,324.0,19627.2
404.640,324.0,19630.8
404.680,324.0,19634.4
404.720,323.0,19638.0
404.760,323.0,19641.6
404.800,322.0,19645.2
404.840,322.0,19648.8
404.880,322.0,19652.4
404.920,321.0,19655.9
404.960,321.0,19659.5
405.000,320.0,19663.1
405.040,320.0,19666.6
405.080,320.0,19670.2
405.120,319.0,19673.7
405.160,319.0,19677.3
405.200,318.0,19680.8
405.240,318.0,19684.3
405.280,318.0,19687.9
405.320,318.0,19691.4
405.360,318.0,19694.9
405.400,317.0,19698.5
405.440,317.0,19702.0
405.480,317.0,19705.5
405.520,317.0,19709.0
405.560,317.0,19712.5
405.600,316.0,19716.1
405.640,316.0,19719.6
405.680,316.0,19723.1
405.720,319.0,19726.6
405.760,319.0,19730.2
405.800,318.0,19733.7
405.840,318.0,19737.2
405.880,318.0,19740.8
405.920,316.0,19744.3
405.960,316.0,19747.8
406.000,315.0,19751.3
406.040,315.0,19754.8
406.080,315.0,19758.3
406.120,315.0,19761.8
406.160,315.0,19765.3
406.200,314.0,19768.8
406.240,314.0,19772.3
406.280,314.0,19775.8
406.320,314.0,19779.3
406.360,314.0,19782.8
406.400,314.0,19786.2
406.440,314.0,19789.7
406.480,314.0,19793.2
406.520,315.0,19796.7
406.560,315.0,19800.2
406.600,315.0,19803.7
406.640,315.0,19807.2
406.680,315.0,19810.7
406.720,316.0,19814.2
406.760,316.0,19817.7
406.800,316.0,19821.2
406.840,316.0,19824.8
406.880,316.0,19828.3
406.920,317.0,19831.8
406.960,317.0,19835.3
407.000,317.0,19838.8
407.040,317.0,19842.3
407.080,317.0,19845.9
407.120,317.0,19849.4
407.160,317.0,19852.9
407.200,318.0,19856.4
407.240,318.0,19860.0
407.280,318.0,19863.5
407.320,318.0,19867.0
407.360,318.0,19870.6
407.400,319.0,19874.1
407.440,319.0,19877.7
407.480,319.0,19881.2
407.520,320.0,19884.8
407.560,320.0,19888.3
407.600,320.0,19891.9
407.640,320.0,19895.4
407.680,320.0,19899.0
407.720,321.0,19902.5
407.760,321.0,19906.1
407.800,322.0,19909.7
407.840,322.0,19913.3
407.880,322.0,19916.8
407.920,322.0,19920.4
407.960,322.0,19924.0
408.000,323.0,19927.6
408.040,323.0,19931.2
408.080,323.0,19934.7
408.120,323.0,19938.3
408.160,323.0,19941.9
408.200,322.0,19945.5
408.240,322.0,19949.1
408.280,322.0,19952.7
408.320,320.0,19956.2
408.360,320.0,19959.8
408.400,317.0,19963.3
408.440,317.0,19966.8
408.480,317.0,19970.4
408.520,314.0,19973.9
408.560,314.0,19977.4
408.600,310.0,19980.8
408.640,310.0,19984.3
408.680,310.0,19987.7
408.720,306.0,19991.1
408.760,306.0,19994.5
408.800,302.0,19997.9
408.840,302.0,20001.3
408.880,302.0,20004.6
408.920,300.0,20008.0
408.960,300.0,20011.3
409.000,296.0,20014.6
409.040,296.0,20017.9
409.080,296.0,20021.2
409.200,290.0,20031.0
409.240,290.0,20034.2
409.280,290.0,20037.4
409.360,287.0,20043.8
409.400,287.0,20047.0
409.440,287.0,20050.2
409.480,287.0,20053.4
409.520,282.0,20056.5
409.560,282.0,20059.7
409.680,277.0,20069.0
409.720,274.0,20072.1
409.760,274.0,20075.1
409.800,269.0,20078.1
409.840,269.0,20081.1
409.880,269.0,20084.1
409.920,267.0,20087.1
409.960,267.0,20090.0
410.000,266.0,20093.0
410.040,266.0,20096.0
410.080,266.0,20098.9
410.120,265.0,20101.9
410.160,265.0,20104.8
410.200,264.0,20107.7
410.240,264.0,20110.7
410.280,264.0,20113.6
410.320,263.0,20116.5
410.360,263.0,20119.5
410.400,261.0,20122.4
410.600,260.0,20136.8
